สรุปภาพรวมการเสนอคำขอรับการสนุบสนุนงบประมาณเงินอุดหนุนเฉพาะกิจขององค์กรปกครองส่วนท้องถิ่น (เทศบาลตำบลและองค์การบริหารส่วนตำบล),,,,,,,,,,,,,,,
ประจำปีงบประมาณ พ.ศ. 2566,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,, หน่วย : บาท
ลำดับ,จังหวัด,จังหวัด,อำเภอ,ประเภท,อปท.,คำขอ อปท. (ทต. และ อบต.) ผ่านระบบ SOLA,,,,สถ. ทำคำขอในระบบ e-Budgeting,,,,พ.ร.บ. งบประมาณรายจ่ายประจำปี 66,
,,,,,,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณ
,,,,,,"5,434", แห่ง,,,"5,347", แห่ง,,,"5,640", แห่ง
5374,เลย เมืองเลย อบต.น้ำสวย,เลย,เมืองเลย,อบต.,อบต.น้ำสวย,18,"  89,989,000 ","  89,989,000 ",  -   ,17 ,"  23,027,000 ","  23,027,000 ",  -   ,2 ,"  5,892,700 "
5375,เลย เมืองเลย อบต.น้ำหมาน,เลย,เมืองเลย,อบต.,อบต.น้ำหมาน,4,"  14,153,000 ","  14,153,000 ",  -   ,4 ,"  14,153,000 ","  14,153,000 ",  -   ,4 ,"  7,142,700 "
5376,เลย เมืองเลย อบต.เมือง,เลย,เมืองเลย,อบต.,อบต.เมือง,2,"  6,057,000 ","  6,057,000 ",  -   ,2 ,"  6,057,000 ","  6,057,000 ",  -   ,3 ,"  6,075,700 "
5377,เลย เมืองเลย อบต.ศรีสองรัก,เลย,เมืองเลย,อบต.,อบต.ศรีสองรัก,12,"  61,724,000 ","  61,724,000 ",  -   ,11 ,"  18,473,000 ","  18,473,000 ",  -   ,5 ,"  11,853,700 "
5378,เลย เมืองเลย อบต.เสี้ยว,เลย,เมืองเลย,อบต.,อบต.เสี้ยว,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,1 ,"  37,400 "
5379,เลย วังสะพุง ทต.ปากปวน,เลย,วังสะพุง,ทต.,ทต.ปากปวน,10,"  39,432,000 ","  39,432,000 ",  -   ,10 ,"  30,540,000 ","  30,540,000 ",  -   ,5 ,"  9,930,000 "
5380,เลย วังสะพุง ทต.ศรีสงคราม,เลย,วังสะพุง,ทต.,ทต.ศรีสงคราม,3,"  29,851,000 ","  29,851,000 ",  -   ,3 ,"  9,971,000 ","  9,971,000 ",  -   ,2 ,"  9,989,700 "
5381,เลย วังสะพุง อบต.เขาหลวง,เลย,วังสะพุง,อบต.,อบต.เขาหลวง,9,"  29,840,000 ","  29,840,000 ",  -   ,9 ,"  20,180,000 ","  20,180,000 ",  -   ,3 ,"  6,388,700 "
5382,เลย วังสะพุง อบต.โคกขมิ้น,เลย,วังสะพุง,อบต.,อบต.โคกขมิ้น,2,"  19,044,000 ","  19,044,000 ",  -   ,2 ,"  9,053,000 ","  9,053,000 ",  -   ,1 ,"  9,053,000 "
5383,เลย วังสะพุง อบต.ทรายขาว,เลย,วังสะพุง,อบต.,อบต.ทรายขาว,11,"  40,070,000 ","  40,070,000 ",  -   ,11 ,"  24,839,000 ","  24,839,000 ",  -   ,4 ,"  11,486,700 "
5384,เลย วังสะพุง อบต.ผาน้อย,เลย,วังสะพุง,อบต.,อบต.ผาน้อย,3,"  5,535,000 ","  5,535,000 ",  -   ,3 ,"  5,535,000 ","  5,535,000 ",  -   ,3 ,"  5,535,000 "
5385,เลย วังสะพุง อบต.ผาบิ้ง,เลย,วังสะพุง,อบต.,อบต.ผาบิ้ง,7,"  31,616,200 ","  31,616,200 ",  -   ,6 ,"  9,236,200 ","  9,236,200 ",  -   ,3 ,"  8,328,200 "
5386,เลย วังสะพุง อบต.วังสะพุง,เลย,วังสะพุง,อบต.,อบต.วังสะพุง,1,"  4,213,800 ","  4,213,800 ",  -   ,1 ,"  4,213,800 ","  4,213,800 ",  -   ,1 ,"  4,213,800 "
5387,เลย วังสะพุง อบต.หนองงิ้ว,เลย,วังสะพุง,อบต.,อบต.หนองงิ้ว,4,"  13,284,000 ","  13,284,000 ",  -   ,3 ,"  10,884,000 ","  10,884,000 ",  -   ,3 ,"  8,311,700 "
5388,เลย วังสะพุง อบต.หนองหญ้าปล้อง,เลย,วังสะพุง,อบต.,อบต.หนองหญ้าปล้อง,12,"  24,583,000 ","  24,583,000 ",  -   ,12 ,"  20,865,000 ","  20,865,000 ",  -   ,5 ,"  9,611,700 "
5389,เลย หนองหิน ทต.หนองหิน,เลย,หนองหิน,ทต.,ทต.หนองหิน,6,"  32,070,900 ","  32,070,900 ",  -   ,5 ,"  18,010,800 ","  18,010,800 ",  -   ,1 ,"  9,599,000 "
5390,เลย หนองหิน อบต.ตาดข่า,เลย,หนองหิน,อบต.,อบต.ตาดข่า,3,"  22,790,000 ","  22,790,000 ",  -   ,3 ,"  14,340,000 ","  14,340,000 ",  -   ,2 ,"  9,778,700 "
5391,เลย หนองหิน อบต.ปวนพุ,เลย,หนองหิน,อบต.,อบต.ปวนพุ,5,"  19,490,400 ","  19,490,400 ",  -   ,5 ,"  18,866,000 ","  18,866,000 ",  -   ,2 ,"  6,116,700 "
5392,เลย หนองหิน อบต.หนองหิน,เลย,หนองหิน,อบต.,อบต.หนองหิน,7,"  47,017,000 ","  47,017,000 ",  -   ,7 ,  -   ,  -   ,  -   ,1 ,"  18,700 "
5393,เลย เอราวัณ ทต.ผาอินทร์แปลง,เลย,เอราวัณ,ทต.,ทต.ผาอินทร์แปลง,4,"  8,006,000 ","  8,006,000 ",  -   ,3 ,"  5,606,000 ","  5,606,000 ",  -   ,4 ,"  5,624,700 "
5394,เลย เอราวัณ ทต.เอราวัณ,เลย,เอราวัณ,ทต.,ทต.เอราวัณ,12,"  42,881,000 ","  42,881,000 ",  -   ,5 ,"  26,823,000 ","  26,823,000 ",  -   ,3 ,"  16,897,700 "
5395,เลย เอราวัณ อบต.ทรัพย์ไพวัลย์,เลย,เอราวัณ,อบต.,อบต.ทรัพย์ไพวัลย์,2,"  11,710,000 ","  11,710,000 ",  -   ,2 ,"  11,710,000 ","  11,710,000 ",  -   ,2 ,"  9,908,700 "
5396,เลย เอราวัณ อบต.ผาสามยอด,เลย,เอราวัณ,อบต.,อบต.ผาสามยอด,3,"  8,900,000 ","  8,900,000 ",  -   ,3 ,"  8,900,000 ","  8,900,000 ",  -   ,3 ,"  6,218,700 "
5397,ศรีสะเกษ กันทรลักษ์ ทต.สวนกล้วย,ศรีสะเกษ,กันทรลักษ์,ทต.,ทต.สวนกล้วย,4,"  15,272,000 ","  15,272,000 ",  -   ,3 ,"  14,830,000 ","  14,830,000 ",  -   ,2 ,"  12,034,000 "
5398,ศรีสะเกษ กันทรลักษ์ ทต.หนองหญ้าลาด,ศรีสะเกษ,กันทรลักษ์,ทต.,ทต.หนองหญ้าลาด,4,"  16,097,000 ","  16,097,000 ",  -   ,4 ,"  16,097,000 ","  16,097,000 ",  -   ,1 ,"  6,349,000 "
5399,ศรีสะเกษ กันทรลักษ์ อบต.กระแชง,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.กระแชง,9,"  23,175,100 ","  23,175,100 ",  -   ,9 ,"  23,126,800 ","  23,126,800 ",  -   ,4 ,"  10,442,100 "
5400,ศรีสะเกษ กันทรลักษ์ อบต.กุดเสลา,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.กุดเสลา,15,"  71,271,000 ","  71,271,000 ",  -   ,15 ,"  18,786,000 ","  18,786,000 ",  -   ,2 ,"  5,861,700 "
5401,ศรีสะเกษ กันทรลักษ์ อบต.ขนุน,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.ขนุน,2,"  24,406,000 ","  22,934,000 ","  1,472,000 ",2 ,"  24,406,000 ","  22,934,000 ","  1,472,000 ",2 ,"  13,266,700 "
5402,ศรีสะเกษ กันทรลักษ์ อบต.จานใหญ่,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.จานใหญ่,2,"  998,900 ","  998,900 ",  -   ,2 ,  -   ,  -   ,  -   ,0 ,  -   
5403,ศรีสะเกษ กันทรลักษ์ อบต.ชำ,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.ชำ,1,"  5,812,000 ","  5,812,000 ",  -   ,1 ,"  5,812,000 ","  5,812,000 ",  -   ,1 ,"  5,812,000 "
5404,ศรีสะเกษ กันทรลักษ์ อบต.ตระกาจ,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.ตระกาจ,11,"  17,615,000 ","  17,615,000 ",  -   ,11 ,"  16,087,000 ","  16,087,000 ",  -   ,4 ,"  8,430,000 "
5405,ศรีสะเกษ กันทรลักษ์ อบต.ทุ่งใหญ่,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.ทุ่งใหญ่,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
5406,ศรีสะเกษ กันทรลักษ์ อบต.น้ำอ้อม,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.น้ำอ้อม,7,"  19,242,900 ","  19,242,900 ",  -   ,7 ,"  18,529,300 ","  18,529,300 ",  -   ,2 ,"  10,723,900 "
5407,ศรีสะเกษ กันทรลักษ์ อบต.โนนสำราญ,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.โนนสำราญ,2,"  8,764,000 ","  8,764,000 ",  -   ,2 ,"  8,764,000 ","  8,764,000 ",  -   ,1 ,"  7,732,000 "
5408,ศรีสะเกษ กันทรลักษ์ อบต.บึงมะลู,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.บึงมะลู,10,"  34,420,000 ","  34,420,000 ",  -   ,10 ,"  23,501,000 ","  23,501,000 ",  -   ,2 ,"  7,751,000 "
5409,ศรีสะเกษ กันทรลักษ์ อบต.ภูเงิน,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.ภูเงิน,14,"  29,648,000 ","  29,648,000 ",  -   ,13 ,"  25,253,000 ","  25,253,000 ",  -   ,3 ,"  5,896,000 "
5410,ศรีสะเกษ กันทรลักษ์ อบต.ภูผาหมอก,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.ภูผาหมอก,1,"  1,939,000 ","  1,939,000 ",  -   ,1 ,"  1,834,700 ","  1,834,700 ",  -   ,2 ,"  1,853,400 "
5411,ศรีสะเกษ กันทรลักษ์ อบต.เมือง,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.เมือง,3,"  6,607,600 ","  6,607,600 ",  -   ,3 ,"  6,607,600 ","  6,607,600 ",  -   ,2 ,"  5,681,600 "
5412,ศรีสะเกษ กันทรลักษ์ อบต.รุง,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.รุง,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,1 ,"  18,700 "
5413,ศรีสะเกษ กันทรลักษ์ อบต.ละลาย,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.ละลาย,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,1 ,"  18,700 "
5414,ศรีสะเกษ กันทรลักษ์ อบต.เวียงเหนือ,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.เวียงเหนือ,2,"  619,600 ","  619,600 ",  -   ,1 ,"  325,800 ","  325,800 ",  -   ,0 ,  -   
5415,ศรีสะเกษ กันทรลักษ์ อบต.สังเม็ก,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.สังเม็ก,1,"  1,974,000 ","  1,974,000 ",  -   ,1 ,"  1,974,000 ","  1,974,000 ",  -   ,1 ,"  1,974,000 "
5416,ศรีสะเกษ กันทรลักษ์ อบต.เสาธงชัย,ศรีสะเกษ,กันทรลักษ์,อบต.,อบต.เสาธงชัย,8,"  21,995,500 ","  21,995,500 ",  -   ,8 ,"  21,995,500 ","  21,995,500 ",  -   ,4 ,"  9,082,300 "
5417,ศรีสะเกษ กันทรารมย์ ทต.กันทรารมย์,ศรีสะเกษ,กันทรารมย์,ทต.,ทต.กันทรารมย์,5,"  11,248,400 ","  11,248,400 ",  -   ,5 ,"  11,248,400 ","  11,248,400 ",  -   ,3 ,"  4,197,900 "
5418,ศรีสะเกษ กันทรารมย์ อบต.คำเนียม,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.คำเนียม,1,"  8,606,400 ","  8,606,400 ",  -   ,1 ,"  8,606,400 ","  8,606,400 ",  -   ,1 ,"  8,606,400 "
5419,ศรีสะเกษ กันทรารมย์ อบต.จาน,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.จาน,3,"  15,441,700 ","  14,366,700 ","  1,075,000 ",3 ,"  4,691,700 ","  4,691,700 ",  -   ,2 ,"  4,691,700 "
5420,ศรีสะเกษ กันทรารมย์ อบต.ดู่,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.ดู่,3,"  11,192,000 ","  11,192,000 ",  -   ,3 ,"  10,560,700 ","  10,560,700 ",  -   ,2 ,"  6,184,700 "
5421,ศรีสะเกษ กันทรารมย์ อบต.ดูน,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.ดูน,7,"  15,013,000 ","  15,013,000 ",  -   ,7 ,"  15,013,000 ","  15,013,000 ",  -   ,3 ,"  5,369,000 "
5422,ศรีสะเกษ กันทรารมย์ อบต.ทาม,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.ทาม,4,"  19,257,000 ","  19,257,000 ",  -   ,4 ,"  19,257,000 ","  19,257,000 ",  -   ,1 ,"  7,990,000 "
5423,ศรีสะเกษ กันทรารมย์ อบต.โนนสัง,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.โนนสัง,5,"  15,336,000 ","  15,336,000 ",  -   ,5 ,"  15,336,000 ","  15,336,000 ",  -   ,1 ,"  5,489,000 "
5424,ศรีสะเกษ กันทรารมย์ อบต.บัวน้อย,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.บัวน้อย,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
5425,ศรีสะเกษ กันทรารมย์ อบต.ผักแพว,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.ผักแพว,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
5426,ศรีสะเกษ กันทรารมย์ อบต.เมืองน้อย,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.เมืองน้อย,3,"  10,000,000 ","  10,000,000 ",  -   ,3 ,"  10,000,000 ","  10,000,000 ",  -   ,2 ,"  6,084,000 "
5427,ศรีสะเกษ กันทรารมย์ อบต.ยาง,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.ยาง,3,"  15,417,000 ","  15,417,000 ",  -   ,3 ,"  15,417,000 ","  15,417,000 ",  -   ,1 ,"  6,959,000 "
5428,ศรีสะเกษ กันทรารมย์ อบต.ละทาย,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.ละทาย,2,"  6,513,000 ","  6,513,000 ",  -   ,2 ,"  6,513,000 ","  6,513,000 ",  -   ,2 ,"  5,267,700 "
5429,ศรีสะเกษ กันทรารมย์ อบต.หนองแก้ว,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.หนองแก้ว,11,"  24,748,000 ","  24,748,000 ",  -   ,11 ,"  8,001,000 ","  8,001,000 ",  -   ,2 ,"  6,040,000 "
5430,ศรีสะเกษ กันทรารมย์ อบต.หนองบัว,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.หนองบัว,5,"  11,065,000 ","  11,065,000 ",  -   ,5 ,"  11,065,000 ","  11,065,000 ",  -   ,2 ,"  5,605,000 "
5431,ศรีสะเกษ กันทรารมย์ อบต.หนองแวง,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.หนองแวง,6,"  9,730,800 ","  9,730,800 ",  -   ,6 ,"  9,760,800 ","  9,760,800 ",  -   ,4 ,"  7,234,900 "
5432,ศรีสะเกษ กันทรารมย์ อบต.หนองหัวช้าง,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.หนองหัวช้าง,3,"  7,641,200 ","  7,641,200 ",  -   ,3 ,"  7,641,200 ","  7,641,200 ",  -   ,2 ,"  4,373,800 "
5433,ศรีสะเกษ กันทรารมย์ อบต.อีปาด,ศรีสะเกษ,กันทรารมย์,อบต.,อบต.อีปาด,6,"  26,666,000 ","  26,666,000 ",  -   ,6 ,"  9,841,000 ","  9,841,000 ",  -   ,2 ,"  5,919,000 "
5434,ศรีสะเกษ ขุขันธ์ ทต.เมืองขุขันธ์,ศรีสะเกษ,ขุขันธ์,ทต.,ทต.เมืองขุขันธ์,6,"  27,204,000 ","  27,204,000 ",  -   ,6 ,"  22,290,000 ","  22,290,000 ",  -   ,2 ,"  8,544,000 "
5435,ศรีสะเกษ ขุขันธ์ ทต.ศรีสะอาด,ศรีสะเกษ,ขุขันธ์,ทต.,ทต.ศรีสะอาด,3,"  7,408,000 ","  7,408,000 ",  -   ,3 ,"  7,408,000 ","  7,408,000 ",  -   ,2 ,"  4,996,000 "
5436,ศรีสะเกษ ขุขันธ์ อบต.กฤษณา,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.กฤษณา,2,"  9,348,000 ","  9,348,000 ",  -   ,2 ,"  9,348,000 ","  9,348,000 ",  -   ,1 ,"  5,429,000 "
5437,ศรีสะเกษ ขุขันธ์ อบต.กันทรารมย์,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.กันทรารมย์,4,"  24,294,000 ","  24,294,000 ",  -   ,4 ,"  15,047,600 ","  15,047,600 ",  -   ,2 ,"  11,711,600 "
5438,ศรีสะเกษ ขุขันธ์ อบต.โคกเพชร,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.โคกเพชร,5,"  10,021,400 ","  10,021,400 ",  -   ,5 ,"  7,106,400 ","  7,106,400 ",  -   ,4 ,"  7,106,400 "
5439,ศรีสะเกษ ขุขันธ์ อบต.จะกง,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.จะกง,6,"  21,826,000 ","  21,826,000 ",  -   ,6 ,"  21,826,000 ","  21,826,000 ",  -   ,1 ,"  3,880,000 "
5440,ศรีสะเกษ ขุขันธ์ อบต.ใจดี,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.ใจดี,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
5441,ศรีสะเกษ ขุขันธ์ อบต.ดองกำเม็ด,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.ดองกำเม็ด,5,"  8,751,000 ","  8,751,000 ",  -   ,5 ,"  8,646,700 ","  8,646,700 ",  -   ,3 ,"  5,948,000 "
5442,ศรีสะเกษ ขุขันธ์ อบต.ตะเคียน,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.ตะเคียน,10,"  39,051,000 ","  39,051,000 ",  -   ,10 ,"  18,891,000 ","  18,891,000 ",  -   ,1 ,"  5,780,000 "
5443,ศรีสะเกษ ขุขันธ์ อบต.ตาอุด,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.ตาอุด,2,"  10,941,000 ","  10,941,000 ",  -   ,2 ,"  10,941,000 ","  10,941,000 ",  -   ,1 ,"  7,411,000 "
5444,ศรีสะเกษ ขุขันธ์ อบต.นิคมพัฒนา,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.นิคมพัฒนา,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
5445,ศรีสะเกษ ขุขันธ์ อบต.ปราสาท,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.ปราสาท,20,"  47,065,300 ","  47,065,300 ",  -   ,19 ,"  8,400,000 ","  8,400,000 ",  -   ,1 ,"  900,000 "
5446,ศรีสะเกษ ขุขันธ์ อบต.ปรือใหญ่,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.ปรือใหญ่,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,1 ,"  18,700 "
5447,ศรีสะเกษ ขุขันธ์ อบต.ลมศักดิ์,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.ลมศักดิ์,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
5448,ศรีสะเกษ ขุขันธ์ อบต.ศรีตระกูล,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.ศรีตระกูล,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
5449,ศรีสะเกษ ขุขันธ์ อบต.สะเดาใหญ่,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.สะเดาใหญ่,6,"  8,700,000 ","  8,700,000 ",  -   ,6 ,"  8,700,000 ","  8,700,000 ",  -   ,3 ,"  5,106,000 "
5450,ศรีสะเกษ ขุขันธ์ อบต.สำโรงตาเจ็น,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.สำโรงตาเจ็น,5,"  18,487,200 ","  18,487,200 ",  -   ,5 ,"  18,487,200 ","  18,487,200 ",  -   ,1 ,"  5,829,400 "
5451,ศรีสะเกษ ขุขันธ์ อบต.โสน,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.โสน,15,"  34,041,000 ","  34,041,000 ",  -   ,8 ,"  31,932,700 ","  31,932,700 ",  -   ,2 ,"  11,040,700 "
5452,ศรีสะเกษ ขุขันธ์ อบต.หนองฉลอง,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.หนองฉลอง,8,"  30,021,900 ","  30,021,900 ",  -   ,8 ,"  17,068,900 ","  17,068,900 ",  -   ,1 ,"  5,699,900 "
5453,ศรีสะเกษ ขุขันธ์ อบต.ห้วยใต้,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.ห้วยใต้,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
5454,ศรีสะเกษ ขุขันธ์ อบต.ห้วยสำราญ,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.ห้วยสำราญ,7,"  25,731,000 ","  24,731,000 ","  1,000,000 ",7 ,"  7,209,000 ","  7,209,000 ",  -   ,2 ,"  4,185,000 "
5455,ศรีสะเกษ ขุขันธ์ อบต.ห้วยเหนือ,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.ห้วยเหนือ,8,"  31,191,000 ","  31,191,000 ",  -   ,7 ,"  21,765,000 ","  21,765,000 ",  -   ,1 ,"  7,768,000 "
5456,ศรีสะเกษ ขุขันธ์ อบต.หัวเสือ,ศรีสะเกษ,ขุขันธ์,อบต.,อบต.หัวเสือ,2,"  5,798,000 ","  5,798,000 ",  -   ,2 ,"  2,707,000 ","  2,707,000 ",  -   ,1 ,"  2,707,000 "
5457,ศรีสะเกษ ขุนหาญ ทต.กระหวัน,ศรีสะเกษ,ขุนหาญ,ทต.,ทต.กระหวัน,4,"  11,402,000 ","  11,402,000 ",  -   ,4 ,"  11,502,000 ","  11,502,000 ",  -   ,3 ,"  4,954,000 "
5458,ศรีสะเกษ ขุนหาญ ทต.กันทรอม,ศรีสะเกษ,ขุนหาญ,ทต.,ทต.กันทรอม,8,"  39,865,900 ","  39,865,900 ",  -   ,8 ,"  32,230,300 ","  32,230,300 ",  -   ,3 ,"  8,219,600 "
5459,ศรีสะเกษ ขุนหาญ ทต.ขุนหาญ,ศรีสะเกษ,ขุนหาญ,ทต.,ทต.ขุนหาญ,4,"  18,837,000 ","  18,837,000 ",  -   ,4 ,"  18,837,000 ","  18,837,000 ",  -   ,2 ,"  4,307,000 "
5460,ศรีสะเกษ ขุนหาญ ทต.โนนสูง,ศรีสะเกษ,ขุนหาญ,ทต.,ทต.โนนสูง,9,"  40,564,300 ","  40,564,300 ",  -   ,8 ,"  23,359,100 ","  23,359,100 ",  -   ,2 ,"  7,925,000 "
5461,ศรีสะเกษ ขุนหาญ ทต.โพธิ์กระสังข์,ศรีสะเกษ,ขุนหาญ,ทต.,ทต.โพธิ์กระสังข์,7,"  44,538,400 ","  44,538,400 ",  -   ,7 ,"  12,700,000 ","  12,700,000 ",  -   ,1 ,"  7,300,000 "
5462,ศรีสะเกษ ขุนหาญ ทต.สิ,ศรีสะเกษ,ขุนหาญ,ทต.,ทต.สิ,14,"  30,964,900 ","  30,964,900 ",  -   ,9 ,"  26,595,900 ","  26,595,900 ",  -   ,2 ,"  5,927,100 "
5463,ศรีสะเกษ ขุนหาญ อบต.ขุนหาญ,ศรีสะเกษ,ขุนหาญ,อบต.,อบต.ขุนหาญ,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
5464,ศรีสะเกษ ขุนหาญ อบต.บักดอง,ศรีสะเกษ,ขุนหาญ,อบต.,อบต.บักดอง,3,"  10,798,500 ","  10,798,500 ",  -   ,3 ,"  10,798,500 ","  10,798,500 ",  -   ,2 ,"  7,656,600 "
5465,ศรีสะเกษ ขุนหาญ อบต.พราน,ศรีสะเกษ,ขุนหาญ,อบต.,อบต.พราน,7,"  26,348,400 ","  26,348,400 ",  -   ,7 ,"  23,724,400 ","  23,724,400 ",  -   ,1 ,"  5,946,900 "
5466,ศรีสะเกษ ขุนหาญ อบต.โพธิ์วงศ์,ศรีสะเกษ,ขุนหาญ,อบต.,อบต.โพธิ์วงศ์,4,"  8,274,000 ","  8,274,000 ",  -   ,4 ,"  8,274,000 ","  8,274,000 ",  -   ,1 ,"  5,944,000 "
5467,ศรีสะเกษ ขุนหาญ อบต.ไพร,ศรีสะเกษ,ขุนหาญ,อบต.,อบต.ไพร,4,"  5,849,600 ","  5,849,600 ",  -   ,4 ,"  5,849,600 ","  5,849,600 ",  -   ,2 ,"  4,382,500 "
5468,ศรีสะเกษ ขุนหาญ อบต.ภูฝ้าย,ศรีสะเกษ,ขุนหาญ,อบต.,อบต.ภูฝ้าย,3,"  20,157,000 ","  20,157,000 ",  -   ,3 ,"  20,157,000 ","  20,157,000 ",  -   ,2 ,"  17,085,000 "
5469,ศรีสะเกษ ขุนหาญ อบต.ห้วยจันทร์,ศรีสะเกษ,ขุนหาญ,อบต.,อบต.ห้วยจันทร์,4,"  7,015,000 ","  7,015,000 ",  -   ,4 ,"  7,015,000 ","  7,015,000 ",  -   ,2 ,"  3,035,200 "
5470,ศรีสะเกษ น้ำเกลี้ยง อบต.เขิน,ศรีสะเกษ,น้ำเกลี้ยง,อบต.,อบต.เขิน,2,"  6,898,000 ","  6,898,000 ",  -   ,2 ,"  6,898,000 ","  6,898,000 ",  -   ,3 ,"  6,916,700 "
5471,ศรีสะเกษ น้ำเกลี้ยง อบต.คูบ,ศรีสะเกษ,น้ำเกลี้ยง,อบต.,อบต.คูบ,7,"  35,352,600 ","  35,352,600 ",  -   ,7 ,"  35,352,600 ","  35,352,600 ",  -   ,3 ,"  12,842,700 "
5472,ศรีสะเกษ น้ำเกลี้ยง อบต.ตองปิด,ศรีสะเกษ,น้ำเกลี้ยง,อบต.,อบต.ตองปิด,4,"  9,595,000 ","  9,595,000 ",  -   ,4 ,"  9,595,000 ","  9,595,000 ",  -   ,2 ,"  6,199,000 "
5473,ศรีสะเกษ น้ำเกลี้ยง อบต.น้ำเกลี้ยง,ศรีสะเกษ,น้ำเกลี้ยง,อบต.,อบต.น้ำเกลี้ยง,7,"  33,986,000 ","  33,986,000 ",  -   ,7 ,"  33,693,600 ","  33,693,600 ",  -   ,3 ,"  8,335,500 "
5474,ศรีสะเกษ น้ำเกลี้ยง อบต.รุ่งระวี,ศรีสะเกษ,น้ำเกลี้ยง,อบต.,อบต.รุ่งระวี,9,"  24,369,700 ","  24,369,700 ",  -   ,9 ,"  14,365,800 ","  14,365,800 ",  -   ,3 ,"  5,632,100 "
