สรุปภาพรวมการเสนอคำขอรับการสนุบสนุนงบประมาณเงินอุดหนุนเฉพาะกิจขององค์กรปกครองส่วนท้องถิ่น (เทศบาลตำบลและองค์การบริหารส่วนตำบล),,,,,,,,,,,,,,,
ประจำปีงบประมาณ พ.ศ. 2567,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,, หน่วย : บาท
ลำดับ,Mix,จังหวัด,อำเภอ,ประเภท,อปท.,คำขอ อปท. (ทต. และ อบต.) ผ่านระบบ SOLA,,,,สถ. ทำคำขอในระบบ e-Budgeting,,,,พ.ร.บ. 2567 *,
,,,,,,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณรวม
,,,,,,"6,428", แห่ง,,,"6,354", แห่ง,,,0, แห่ง
6030,สระแก้ว คลองหาด อบต.คลองไก่เถื่อน,สระแก้ว,คลองหาด,อบต.,อบต.คลองไก่เถื่อน,3,"  24,878,000 ","  24,878,000 ",  -   ,1 ,"  5,173,000 ","  5,173,000 ",  -   ,,
6031,สระแก้ว คลองหาด อบต.ซับมะกรูด,สระแก้ว,คลองหาด,อบต.,อบต.ซับมะกรูด,2,"  8,137,000 ","  8,137,000 ",  -   ,2 ,"  8,137,000 ","  8,137,000 ",  -   ,,
6032,สระแก้ว คลองหาด อบต.ไทยอุดม,สระแก้ว,คลองหาด,อบต.,อบต.ไทยอุดม,4,"  22,855,000 ","  22,855,000 ",  -   ,3 ,"  15,640,000 ","  15,640,000 ",  -   ,,
6033,สระแก้ว คลองหาด อบต.ไทรเดี่ยว,สระแก้ว,คลองหาด,อบต.,อบต.ไทรเดี่ยว,3,"  22,686,000 ","  22,686,000 ",  -   ,1 ,"  9,750,000 ","  9,750,000 ",  -   ,,
6034,สระแก้ว คลองหาด อบต.ไทรทอง,สระแก้ว,คลองหาด,อบต.,อบต.ไทรทอง,1,"  2,597,000 ","  2,597,000 ",  -   ,1 ,"  2,597,000 ","  2,597,000 ",  -   ,,
6035,สระแก้ว คลองหาด อบต.เบญจขร,สระแก้ว,คลองหาด,อบต.,อบต.เบญจขร,7,"  40,475,000 ","  40,475,000 ",  -   ,3 ,"  12,952,000 ","  12,952,000 ",  -   ,,
6036,สระแก้ว โคกสูง ทต.โคกสูง,สระแก้ว,โคกสูง,ทต.,ทต.โคกสูง,5,"  14,865,600 ","  14,865,600 ",  -   ,5 ,"  14,865,600 ","  14,865,600 ",  -   ,,
6037,สระแก้ว โคกสูง อบต.โนนหมากมุ่น,สระแก้ว,โคกสูง,อบต.,อบต.โนนหมากมุ่น,3,"  5,440,000 ","  5,440,000 ",  -   ,1 ,"  4,700,000 ","  4,700,000 ",  -   ,,
6038,สระแก้ว โคกสูง อบต.หนองม่วง,สระแก้ว,โคกสูง,อบต.,อบต.หนองม่วง,13,"  39,740,000 ","  39,740,000 ",  -   ,5 ,"  13,360,000 ","  13,360,000 ",  -   ,,
6039,สระแก้ว โคกสูง อบต.หนองแวง,สระแก้ว,โคกสูง,อบต.,อบต.หนองแวง,3,"  11,763,000 ","  11,763,000 ",  -   ,3 ,"  11,763,000 ","  11,763,000 ",  -   ,,
6040,สระแก้ว ตาพระยา ทต.ตาพระยา,สระแก้ว,ตาพระยา,ทต.,ทต.ตาพระยา,2,"  16,164,000 ","  16,164,000 ",  -   ,1 ,"  6,336,000 ","  6,336,000 ",  -   ,,
6041,สระแก้ว ตาพระยา อบต.โคคลาน,สระแก้ว,ตาพระยา,อบต.,อบต.โคคลาน,5,"  13,680,000 ","  13,680,000 ",  -   ,4 ,"  3,976,000 ","  3,976,000 ",  -   ,,
6042,สระแก้ว ตาพระยา อบต.ตาพระยา,สระแก้ว,ตาพระยา,อบต.,อบต.ตาพระยา,2,"  13,955,800 ","  13,955,800 ",  -   ,1 ,"  5,702,800 ","  5,702,800 ",  -   ,,
6043,สระแก้ว ตาพระยา อบต.ทัพไทย,สระแก้ว,ตาพระยา,อบต.,อบต.ทัพไทย,10,"  60,178,000 ","  60,178,000 ",  -   ,4 ,"  11,319,000 ","  11,319,000 ",  -   ,,
6044,สระแก้ว ตาพระยา อบต.ทัพราช,สระแก้ว,ตาพระยา,อบต.,อบต.ทัพราช,19,"  84,600,000 ","  84,600,000 ",  -   ,6 ,"  20,310,000 ","  20,310,000 ",  -   ,,
6045,สระแก้ว ตาพระยา อบต.ทัพเสด็จ,สระแก้ว,ตาพระยา,อบต.,อบต.ทัพเสด็จ,18,"  25,270,000 ","  25,270,000 ",  -   ,6 ,"  7,732,000 ","  7,732,000 ",  -   ,,
6046,สระแก้ว เมืองสระแก้ว ทต.ท่าเกษม,สระแก้ว,เมืองสระแก้ว,ทต.,ทต.ท่าเกษม,4,"  4,032,000 ","  4,032,000 ",  -   ,1 ,"  1,470,000 ","  1,470,000 ",  -   ,,
6047,สระแก้ว เมืองสระแก้ว ทต.ศาลาลำดวน,สระแก้ว,เมืองสระแก้ว,ทต.,ทต.ศาลาลำดวน,4,"  16,500,000 ","  16,500,000 ",  -   ,3 ,"  12,900,000 ","  12,900,000 ",  -   ,,
6048,สระแก้ว เมืองสระแก้ว อบต.โคกปี่ฆ้อง,สระแก้ว,เมืองสระแก้ว,อบต.,อบต.โคกปี่ฆ้อง,7,"  43,060,000 ","  43,060,000 ",  -   ,4 ,"  19,660,000 ","  19,660,000 ",  -   ,,
6049,สระแก้ว เมืองสระแก้ว อบต.ท่าเกษม,สระแก้ว,เมืองสระแก้ว,อบต.,อบต.ท่าเกษม,22,"  130,529,000 ","  130,529,000 ",  -   ,4 ,"  13,877,000 ","  13,877,000 ",  -   ,,
6050,สระแก้ว เมืองสระแก้ว อบต.ท่าแยก,สระแก้ว,เมืองสระแก้ว,อบต.,อบต.ท่าแยก,5,"  24,076,000 ","  24,076,000 ",  -   ,4 ,"  14,579,000 ","  14,579,000 ",  -   ,,
6051,สระแก้ว เมืองสระแก้ว อบต.บ้านแก้ง,สระแก้ว,เมืองสระแก้ว,อบต.,อบต.บ้านแก้ง,9,"  18,096,500 ","  18,096,500 ",  -   ,2 ,"  12,436,000 ","  12,436,000 ",  -   ,,
6052,สระแก้ว เมืองสระแก้ว อบต.ศาลาลำดวน,สระแก้ว,เมืองสระแก้ว,อบต.,อบต.ศาลาลำดวน,6,"  31,225,100 ","  31,225,100 ",  -   ,5 ,"  21,292,400 ","  21,292,400 ",  -   ,,
6053,สระแก้ว เมืองสระแก้ว อบต.สระแก้ว,สระแก้ว,เมืองสระแก้ว,อบต.,อบต.สระแก้ว,8,"  5,679,000 ","  5,679,000 ",  -   ,3 ,"  3,492,000 ","  3,492,000 ",  -   ,,
6054,สระแก้ว เมืองสระแก้ว อบต.สระขวัญ,สระแก้ว,เมืองสระแก้ว,อบต.,อบต.สระขวัญ,8,"  38,195,400 ","  38,195,400 ",  -   ,3 ,"  9,489,800 ","  9,489,800 ",  -   ,,
6055,สระแก้ว เมืองสระแก้ว อบต.หนองบอน,สระแก้ว,เมืองสระแก้ว,อบต.,อบต.หนองบอน,4,"  14,600,500 ","  14,600,500 ",  -   ,2 ,"  4,133,700 ","  4,133,700 ",  -   ,,
6056,สระแก้ว วังน้ำเย็น อบต.คลองหินปูน,สระแก้ว,วังน้ำเย็น,อบต.,อบต.คลองหินปูน,39,"  46,968,500 ","  46,968,500 ",  -   ,17 ,"  11,169,500 ","  11,169,500 ",  -   ,,
6057,สระแก้ว วังน้ำเย็น อบต.ตาหลังใน,สระแก้ว,วังน้ำเย็น,อบต.,อบต.ตาหลังใน,5,"  39,302,200 ","  39,302,200 ",  -   ,2 ,"  9,818,000 ","  9,818,000 ",  -   ,,
6058,สระแก้ว วังน้ำเย็น อบต.ทุ่งมหาเจริญ,สระแก้ว,วังน้ำเย็น,อบต.,อบต.ทุ่งมหาเจริญ,6,"  33,079,000 ","  33,079,000 ",  -   ,3 ,"  8,412,000 ","  8,412,000 ",  -   ,,
6059,สระแก้ว วังสมบูรณ์ ทต.วังทอง,สระแก้ว,วังสมบูรณ์,ทต.,ทต.วังทอง,14,"  52,305,200 ","  52,305,200 ",  -   ,6 ,"  16,735,200 ","  16,735,200 ",  -   ,,
6060,สระแก้ว วังสมบูรณ์ ทต.วังสมบูรณ์,สระแก้ว,วังสมบูรณ์,ทต.,ทต.วังสมบูรณ์,12,"  56,388,500 ","  56,388,500 ",  -   ,7 ,"  19,987,200 ","  19,987,200 ",  -   ,,
6061,สระแก้ว วังสมบูรณ์ อบต.วังใหม่,สระแก้ว,วังสมบูรณ์,อบต.,อบต.วังใหม่,7,"  48,544,000 ","  48,544,000 ",  -   ,3 ,"  11,030,000 ","  11,030,000 ",  -   ,,
6062,สระแก้ว วัฒนานคร ทต.วัฒนานคร,สระแก้ว,วัฒนานคร,ทต.,ทต.วัฒนานคร,34,"  38,988,000 ","  38,988,000 ",  -   ,18 ,"  20,261,000 ","  20,261,000 ",  -   ,,
6063,สระแก้ว วัฒนานคร อบต.ช่องกุ่ม,สระแก้ว,วัฒนานคร,อบต.,อบต.ช่องกุ่ม,6,"  45,154,000 ","  45,154,000 ",  -   ,2 ,"  9,845,000 ","  9,845,000 ",  -   ,,
6064,สระแก้ว วัฒนานคร อบต.แซร์ออ,สระแก้ว,วัฒนานคร,อบต.,อบต.แซร์ออ,9,"  77,269,000 ","  77,269,000 ",  -   ,2 ,"  15,315,000 ","  15,315,000 ",  -   ,,
6065,สระแก้ว วัฒนานคร อบต.ท่าเกวียน,สระแก้ว,วัฒนานคร,อบต.,อบต.ท่าเกวียน,6,"  44,580,000 ","  44,580,000 ",  -   ,2 ,"  8,140,000 ","  8,140,000 ",  -   ,,
6066,สระแก้ว วัฒนานคร อบต.โนนหมากเค็ง,สระแก้ว,วัฒนานคร,อบต.,อบต.โนนหมากเค็ง,10,"  16,991,000 ","  16,991,000 ",  -   ,1 ,"  1,774,700 ","  1,774,700 ",  -   ,,
6067,สระแก้ว วัฒนานคร อบต.ผักขะ,สระแก้ว,วัฒนานคร,อบต.,อบต.ผักขะ,6,"  16,965,000 ","  16,965,000 ",  -   ,3 ,"  10,585,000 ","  10,585,000 ",  -   ,,
6068,สระแก้ว วัฒนานคร อบต.วัฒนานคร,สระแก้ว,วัฒนานคร,อบต.,อบต.วัฒนานคร,2,"  15,953,000 ","  15,953,000 ",  -   ,1 ,"  5,960,000 ","  5,960,000 ",  -   ,,
6069,สระแก้ว วัฒนานคร อบต.หนองตะเคียนบอน,สระแก้ว,วัฒนานคร,อบต.,อบต.หนองตะเคียนบอน,11,"  26,652,000 ","  26,652,000 ",  -   ,5 ,"  10,490,000 ","  10,490,000 ",  -   ,,
6070,สระแก้ว วัฒนานคร อบต.หนองน้ำใส,สระแก้ว,วัฒนานคร,อบต.,อบต.หนองน้ำใส,1,"  2,310,000 ","  2,310,000 ",  -   ,1 ,"  2,310,000 ","  2,310,000 ",  -   ,,
6071,สระแก้ว วัฒนานคร อบต.หนองแวง,สระแก้ว,วัฒนานคร,อบต.,อบต.หนองแวง,12,"  37,546,400 ","  37,546,400 ",  -   ,3 ,"  7,675,000 ","  7,675,000 ",  -   ,,
6072,สระแก้ว วัฒนานคร อบต.หนองหมากฝ้าย,สระแก้ว,วัฒนานคร,อบต.,อบต.หนองหมากฝ้าย,6,"  27,937,000 ","  27,937,000 ",  -   ,4 ,"  8,105,000 ","  8,105,000 ",  -   ,,
6073,สระแก้ว วัฒนานคร อบต.ห้วยโจด,สระแก้ว,วัฒนานคร,อบต.,อบต.ห้วยโจด,8,"  38,420,700 ","  38,420,700 ",  -   ,2 ,"  8,580,200 ","  8,580,200 ",  -   ,,
6074,สระแก้ว อรัญประเทศ ทต.บ้านด่าน,สระแก้ว,อรัญประเทศ,ทต.,ทต.บ้านด่าน,15,"  99,298,000 ","  99,298,000 ",  -   ,9 ,"  52,551,000 ","  52,551,000 ",  -   ,,
6075,สระแก้ว อรัญประเทศ ทต.บ้านใหม่หนองไทร,สระแก้ว,อรัญประเทศ,ทต.,ทต.บ้านใหม่หนองไทร,5,"  17,444,000 ","  17,444,000 ",  -   ,5 ,"  17,444,000 ","  17,444,000 ",  -   ,,
6076,สระแก้ว อรัญประเทศ ทต.ป่าไร่,สระแก้ว,อรัญประเทศ,ทต.,ทต.ป่าไร่,3,"  20,835,000 ","  20,835,000 ",  -   ,2 ,"  10,855,000 ","  10,855,000 ",  -   ,,
6077,สระแก้ว อรัญประเทศ ทต.ฟากห้วย,สระแก้ว,อรัญประเทศ,ทต.,ทต.ฟากห้วย,14,"  68,409,000 ","  68,409,000 ",  -   ,5 ,"  30,691,000 ","  30,691,000 ",  -   ,,
6078,สระแก้ว อรัญประเทศ อบต.คลองทับจันทร์,สระแก้ว,อรัญประเทศ,อบต.,อบต.คลองทับจันทร์,6,"  39,372,400 ","  39,372,400 ",  -   ,2 ,"  2,252,100 ","  2,252,100 ",  -   ,,
6079,สระแก้ว อรัญประเทศ อบต.คลองน้ำใส,สระแก้ว,อรัญประเทศ,อบต.,อบต.คลองน้ำใส,11,"  59,384,000 ","  59,384,000 ",  -   ,5 ,"  25,995,000 ","  25,995,000 ",  -   ,,
6080,สระแก้ว อรัญประเทศ อบต.ทับพริก,สระแก้ว,อรัญประเทศ,อบต.,อบต.ทับพริก,10,"  9,371,100 ","  9,371,100 ",  -   ,4 ,"  5,022,000 ","  5,022,000 ",  -   ,,
6081,สระแก้ว อรัญประเทศ อบต.ท่าข้าม,สระแก้ว,อรัญประเทศ,อบต.,อบต.ท่าข้าม,4,"  32,849,000 ","  32,849,000 ",  -   ,1 ,"  8,525,000 ","  8,525,000 ",  -   ,,
6082,สระแก้ว อรัญประเทศ อบต.ผ่านศึก,สระแก้ว,อรัญประเทศ,อบต.,อบต.ผ่านศึก,10,"  68,671,300 ","  68,671,300 ",  -   ,4 ,"  28,660,000 ","  28,660,000 ",  -   ,,
6083,สระแก้ว อรัญประเทศ อบต.เมืองไผ่,สระแก้ว,อรัญประเทศ,อบต.,อบต.เมืองไผ่,2,"  9,500,000 ","  9,500,000 ",  -   ,2 ,"  9,500,000 ","  9,500,000 ",  -   ,,
6084,สระแก้ว อรัญประเทศ อบต.หนองสังข์,สระแก้ว,อรัญประเทศ,อบต.,อบต.หนองสังข์,5,"  30,994,200 ","  28,529,500 ","  2,464,700 ",3 ,"  6,347,200 ","  6,347,200 ",  -   ,,
6085,สระแก้ว อรัญประเทศ อบต.หันทราย,สระแก้ว,อรัญประเทศ,อบต.,อบต.หันทราย,8,"  39,142,900 ","  39,142,900 ",  -   ,3 ,"  7,471,900 ","  7,471,900 ",  -   ,,
6086,สระบุรี แก่งคอย อบต.ชะอม,สระบุรี,แก่งคอย,อบต.,อบต.ชะอม,2,"  5,753,000 ","  5,753,000 ",  -   ,2 ,"  5,753,000 ","  5,753,000 ",  -   ,,
6087,สระบุรี แก่งคอย อบต.ชำผักแพว,สระบุรี,แก่งคอย,อบต.,อบต.ชำผักแพว,,,,,,,,,,
6088,สระบุรี แก่งคอย อบต.ตาลเดี่ยว,สระบุรี,แก่งคอย,อบต.,อบต.ตาลเดี่ยว,,,,,,,,,,
6089,สระบุรี แก่งคอย อบต.เตาปูน,สระบุรี,แก่งคอย,อบต.,อบต.เตาปูน,,,,,,,,,,
6090,สระบุรี แก่งคอย อบต.ท่าคล้อ,สระบุรี,แก่งคอย,อบต.,อบต.ท่าคล้อ,2,"  9,202,900 ","  9,202,900 ",  -   ,1 ,"  1,767,000 ","  1,767,000 ",  -   ,,
6091,สระบุรี แก่งคอย อบต.ท่าตูม,สระบุรี,แก่งคอย,อบต.,อบต.ท่าตูม,1,"  4,163,000 ","  4,163,000 ",  -   ,,,,,,
6092,สระบุรี แก่งคอย อบต.ท่ามะปราง,สระบุรี,แก่งคอย,อบต.,อบต.ท่ามะปราง,,,,,,,,,,
6093,สระบุรี แก่งคอย อบต.บ้านป่า,สระบุรี,แก่งคอย,อบต.,อบต.บ้านป่า,,,,,,,,,,
6094,สระบุรี แก่งคอย อบต.สองคอน,สระบุรี,แก่งคอย,อบต.,อบต.สองคอน,,,,,,,,,,
6095,สระบุรี แก่งคอย อบต.ห้วยแห้ง,สระบุรี,แก่งคอย,อบต.,อบต.ห้วยแห้ง,,,,,,,,,,
6096,สระบุรี แก่งคอย อบต.หินซ้อน,สระบุรี,แก่งคอย,อบต.,อบต.หินซ้อน,,,,,,,,,,
6097,สระบุรี เฉลิมพระเกียรติ ทต.หน้าพระลาน,สระบุรี,เฉลิมพระเกียรติ,ทต.,ทต.หน้าพระลาน,1,"  5,208,300 ","  5,208,300 ",  -   ,1 ,"  5,208,300 ","  5,208,300 ",  -   ,,
6098,สระบุรี เฉลิมพระเกียรติ อบต.เขาดินพัฒนา,สระบุรี,เฉลิมพระเกียรติ,อบต.,อบต.เขาดินพัฒนา,2,"  6,913,000 ","  6,913,000 ",  -   ,2 ,"  6,913,000 ","  6,913,000 ",  -   ,,
6099,สระบุรี เฉลิมพระเกียรติ อบต.บ้านแก้ง,สระบุรี,เฉลิมพระเกียรติ,อบต.,อบต.บ้านแก้ง,4,"  19,487,000 ","  19,487,000 ",  -   ,3 ,"  10,507,000 ","  10,507,000 ",  -   ,,
6100,สระบุรี เฉลิมพระเกียรติ อบต.ผึ้งรวง,สระบุรี,เฉลิมพระเกียรติ,อบต.,อบต.ผึ้งรวง,,,,,,,,,,
6101,สระบุรี เฉลิมพระเกียรติ อบต.พุแค,สระบุรี,เฉลิมพระเกียรติ,อบต.,อบต.พุแค,,,,,,,,,,
6102,สระบุรี เฉลิมพระเกียรติ อบต.หน้าพระลาน,สระบุรี,เฉลิมพระเกียรติ,อบต.,อบต.หน้าพระลาน,1,"  3,970,000 ","  3,970,000 ",  -   ,1 ,"  3,970,000 ","  3,970,000 ",  -   ,,
6103,สระบุรี เฉลิมพระเกียรติ อบต.ห้วยบง,สระบุรี,เฉลิมพระเกียรติ,อบต.,อบต.ห้วยบง,4,"  13,580,500 ","  13,580,500 ",  -   ,4 ,"  13,580,500 ","  13,580,500 ",  -   ,,
6104,สระบุรี ดอนพุด ทต.ดอนพุด,สระบุรี,ดอนพุด,ทต.,ทต.ดอนพุด,7,"  22,090,000 ","  22,090,000 ",  -   ,7 ,"  22,090,000 ","  22,090,000 ",  -   ,,
6105,สระบุรี ดอนพุด อบต.ดงตะงาว,สระบุรี,ดอนพุด,อบต.,อบต.ดงตะงาว,1,"  2,500,000 ","  2,500,000 ",  -   ,1 ,"  2,500,000 ","  2,500,000 ",  -   ,,
6106,สระบุรี บ้านหมอ ทต.ตลาดน้อย,สระบุรี,บ้านหมอ,ทต.,ทต.ตลาดน้อย,1,"  2,500,000 ","  2,500,000 ",  -   ,1 ,"  2,500,000 ","  2,500,000 ",  -   ,,
6107,สระบุรี บ้านหมอ ทต.ท่าลาน,สระบุรี,บ้านหมอ,ทต.,ทต.ท่าลาน,1,"  887,900 ","  887,900 ",  -   ,1 ,"  887,900 ","  887,900 ",  -   ,,
6108,สระบุรี บ้านหมอ ทต.บางโขมด,สระบุรี,บ้านหมอ,ทต.,ทต.บางโขมด,7,"  34,741,000 ","  34,741,000 ",  -   ,5 ,"  19,165,000 ","  19,165,000 ",  -   ,,
6109,สระบุรี บ้านหมอ ทต.บ้านหมอ,สระบุรี,บ้านหมอ,ทต.,ทต.บ้านหมอ,,,,,,,,,,
6110,สระบุรี บ้านหมอ ทต.สร่างโศก,สระบุรี,บ้านหมอ,ทต.,ทต.สร่างโศก,3,"  17,124,000 ","  17,124,000 ",  -   ,2 ,"  9,759,000 ","  9,759,000 ",  -   ,,
6111,สระบุรี บ้านหมอ ทต.หนองบัว,สระบุรี,บ้านหมอ,ทต.,ทต.หนองบัว,1,"  335,000 ","  335,000 ",  -   ,1 ,"  335,000 ","  335,000 ",  -   ,,
6112,สระบุรี บ้านหมอ อบต.โคกใหญ่หรเทพ,สระบุรี,บ้านหมอ,อบต.,อบต.โคกใหญ่หรเทพ,,,,,,,,,,
6113,สระบุรี บ้านหมอ อบต.ไผ่ขวาง,สระบุรี,บ้านหมอ,อบต.,อบต.ไผ่ขวาง,,,,,,,,,,
6114,สระบุรี บ้านหมอ อบต.เมืองขีดขิน,สระบุรี,บ้านหมอ,อบต.,อบต.เมืองขีดขิน,3,"  11,378,000 ","  11,378,000 ",  -   ,2 ,"  7,851,000 ","  7,851,000 ",  -   ,,
6115,สระบุรี พระพุทธบาท ทต.ธารเกษม,สระบุรี,พระพุทธบาท,ทต.,ทต.ธารเกษม,5,"  10,678,200 ","  10,678,200 ",  -   ,4 ,"  6,792,000 ","  6,792,000 ",  -   ,,
6116,สระบุรี พระพุทธบาท ทต.นายาว,สระบุรี,พระพุทธบาท,ทต.,ทต.นายาว,,,,,,,,,,
6117,สระบุรี พระพุทธบาท ทต.พุกร่าง,สระบุรี,พระพุทธบาท,ทต.,ทต.พุกร่าง,3,"  7,704,600 ","  7,704,600 ",  -   ,3 ,"  7,704,600 ","  7,704,600 ",  -   ,,
6118,สระบุรี พระพุทธบาท ทต.หนองแก,สระบุรี,พระพุทธบาท,ทต.,ทต.หนองแก,9,"  7,262,600 ","  7,262,600 ",  -   ,7 ,"  6,262,600 ","  6,262,600 ",  -   ,,
6119,สระบุรี พระพุทธบาท ทต.ห้วยป่าหวาย,สระบุรี,พระพุทธบาท,ทต.,ทต.ห้วยป่าหวาย,4,"  6,072,000 ","  6,072,000 ",  -   ,3 ,"  4,259,000 ","  4,259,000 ",  -   ,,
6120,สระบุรี พระพุทธบาท อบต.เขาวง,สระบุรี,พระพุทธบาท,อบต.,อบต.เขาวง,1,"  487,900 ","  487,900 ",  -   ,1 ,"  487,900 ","  487,900 ",  -   ,,
6121,สระบุรี พระพุทธบาท อบต.พุคำจาน,สระบุรี,พระพุทธบาท,อบต.,อบต.พุคำจาน,1,"  9,077,000 ","  9,077,000 ",  -   ,1 ,"  9,077,000 ","  9,077,000 ",  -   ,,
6122,สระบุรี มวกเหล็ก ทต.มวกเหล็ก,สระบุรี,มวกเหล็ก,ทต.,ทต.มวกเหล็ก,2,"  8,718,000 ","  8,718,000 ",  -   ,1 ,"  5,168,000 ","  5,168,000 ",  -   ,,
6123,สระบุรี มวกเหล็ก อบต.ซับสนุ่น,สระบุรี,มวกเหล็ก,อบต.,อบต.ซับสนุ่น,,,,,,,,,,
6124,สระบุรี มวกเหล็ก อบต.มวกเหล็ก,สระบุรี,มวกเหล็ก,อบต.,อบต.มวกเหล็ก,,,,,,,,,,
6125,สระบุรี มวกเหล็ก อบต.มิตรภาพ,สระบุรี,มวกเหล็ก,อบต.,อบต.มิตรภาพ,,,,,,,,,,
6126,สระบุรี มวกเหล็ก อบต.ลำพญากลาง,สระบุรี,มวกเหล็ก,อบต.,อบต.ลำพญากลาง,7,"  17,686,600 ","  17,686,600 ",  -   ,6 ,"  16,686,600 ","  16,686,600 ",  -   ,,
6127,สระบุรี มวกเหล็ก อบต.ลำสมพุง,สระบุรี,มวกเหล็ก,อบต.,อบต.ลำสมพุง,4,"  6,870,500 ","  6,870,500 ",  -   ,4 ,"  6,870,500 ","  6,870,500 ",  -   ,,
6128,สระบุรี มวกเหล็ก อบต.หนองย่างเสือ,สระบุรี,มวกเหล็ก,อบต.,อบต.หนองย่างเสือ,,,,,,,,,,
6129,สระบุรี เมืองสระบุรี ทต.กุดนกเปล้า,สระบุรี,เมืองสระบุรี,ทต.,ทต.กุดนกเปล้า,2,"  2,684,000 ","  2,684,000 ",  -   ,2 ,"  2,684,000 ","  2,684,000 ",  -   ,,
6130,สระบุรี เมืองสระบุรี ทต.ตะกุด,สระบุรี,เมืองสระบุรี,ทต.,ทต.ตะกุด,9,"  29,219,000 ","  29,219,000 ",  -   ,4 ,"  13,470,000 ","  13,470,000 ",  -   ,,
6131,สระบุรี เมืองสระบุรี ทต.ป๊อกแป๊ก,สระบุรี,เมืองสระบุรี,ทต.,ทต.ป๊อกแป๊ก,,,,,,,,,,
6132,สระบุรี เมืองสระบุรี อบต.โคกสว่าง,สระบุรี,เมืองสระบุรี,อบต.,อบต.โคกสว่าง,,,,,,,,,,
6133,สระบุรี เมืองสระบุรี อบต.ดาวเรือง,สระบุรี,เมืองสระบุรี,อบต.,อบต.ดาวเรือง,,,,,,,,,,
6134,สระบุรี เมืองสระบุรี อบต.ตลิ่งชัน,สระบุรี,เมืองสระบุรี,อบต.,อบต.ตลิ่งชัน,,,,,,,,,,
6135,สระบุรี เมืองสระบุรี อบต.ปากข้าวสาร,สระบุรี,เมืองสระบุรี,อบต.,อบต.ปากข้าวสาร,,,,,,,,,,
6136,สระบุรี เมืองสระบุรี อบต.หนองโน,สระบุรี,เมืองสระบุรี,อบต.,อบต.หนองโน,8,"  14,635,000 ","  14,635,000 ",  -   ,7 ,"  14,408,000 ","  14,408,000 ",  -   ,,
6137,สระบุรี เมืองสระบุรี อบต.หนองปลาไหล,สระบุรี,เมืองสระบุรี,อบต.,อบต.หนองปลาไหล,,,,,,,,,,
6138,สระบุรี เมืองสระบุรี อบต.หนองยาว,สระบุรี,เมืองสระบุรี,อบต.,อบต.หนองยาว,1,"  2,500,000 ","  2,500,000 ",  -   ,1 ,"  2,500,000 ","  2,500,000 ",  -   ,,
6139,สระบุรี วังม่วง ทต.คำพราน,สระบุรี,วังม่วง,ทต.,ทต.คำพราน,3,"  20,657,000 ","  20,657,000 ",  -   ,2 ,"  10,678,000 ","  10,678,000 ",  -   ,,
6140,สระบุรี วังม่วง ทต.วังม่วง,สระบุรี,วังม่วง,ทต.,ทต.วังม่วง,5,"  21,381,000 ","  21,381,000 ",  -   ,4 ,"  11,415,000 ","  11,415,000 ",  -   ,,
6141,สระบุรี วังม่วง ทต.แสลงพัน,สระบุรี,วังม่วง,ทต.,ทต.แสลงพัน,2,"  6,792,000 ","  6,792,000 ",  -   ,2 ,"  6,792,000 ","  6,792,000 ",  -   ,,
6142,สระบุรี วังม่วง อบต.วังม่วง,สระบุรี,วังม่วง,อบต.,อบต.วังม่วง,3,"  21,999,000 ","  21,999,000 ",  -   ,1 ,"  2,056,000 ","  2,056,000 ",  -   ,,
6143,สระบุรี วิหารแดง ทต.วิหารแดง,สระบุรี,วิหารแดง,ทต.,ทต.วิหารแดง,3,"  8,179,000 ","  8,179,000 ",  -   ,3 ,"  8,179,000 ","  8,179,000 ",  -   ,,
6144,สระบุรี วิหารแดง ทต.หนองหมู,สระบุรี,วิหารแดง,ทต.,ทต.หนองหมู,,,,,,,,,,
6145,สระบุรี วิหารแดง อบต.คลองเรือ,สระบุรี,วิหารแดง,อบต.,อบต.คลองเรือ,,,,,,,,,,
6146,สระบุรี วิหารแดง อบต.เจริญธรรม,สระบุรี,วิหารแดง,อบต.,อบต.เจริญธรรม,,,,,,,,,,
6147,สระบุรี วิหารแดง อบต.บ้านลำ,สระบุรี,วิหารแดง,อบต.,อบต.บ้านลำ,7,"  10,428,000 ","  10,428,000 ",  -   ,7 ,"  10,428,000 ","  10,428,000 ",  -   ,,
6148,สระบุรี วิหารแดง อบต.วิหารแดง,สระบุรี,วิหารแดง,อบต.,อบต.วิหารแดง,,,,,,,,,,
6149,สระบุรี วิหารแดง อบต.หนองสรวง,สระบุรี,วิหารแดง,อบต.,อบต.หนองสรวง,,,,,,,,,,
6150,สระบุรี วิหารแดง อบต.หนองหมู,สระบุรี,วิหารแดง,อบต.,อบต.หนองหมู,,,,,,,,,,
6151,สระบุรี เสาไห้ ทต.ต้นตาล-พระยาทด,สระบุรี,เสาไห้,ทต.,ทต.ต้นตาล-พระยาทด,2,"  11,488,000 ","  11,488,000 ",  -   ,1 ,"  5,389,000 ","  5,389,000 ",  -   ,,
